,titles,images,ratings,prices,product_urls
280,"realme P2 Pro 5G (Eagle Grey, 512 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/1/v/-original-imah5f2tqawgznhv.jpeg?q=70,4.4,"₹27,999",https://flipkart.com/realme-p2-pro-5g-eagle-grey-512-gb/p/itm53d39fff9f20c?pid=MOBH45GSHAE5Z9HB&lid=LSTMOBH45GSHAE5Z9HBHDNN0E&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_225&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBH45GSHAE5Z9HB.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
281,"REDMI 12 (Pastel Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/a/g/-original-imags37h4prxjazz.jpeg?q=70,4.2,"₹7,999",https://flipkart.com/redmi-12-pastel-blue-128-gb/p/itm9b1a6640faccd?pid=MOBGRMFKAHNTZPWE&lid=LSTMOBGRMFKAHNTZPWE1H5IWS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_226&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGRMFKAHNTZPWE.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
282,"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/c/b/galaxy-a15-5g-sm-a156ezkpins-samsung-original-imah3r43gdexw4ne.jpeg?q=70,4.2,"₹15,899",https://flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZC5ZIRA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_227&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGWD85ZUA8BMDZ.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
283,"Apple iPhone 16 Pro (Natural Titanium, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/h/m/-original-imah4jywmcz5ysz3.jpeg?q=70,4.7,"₹1,19,900",https://flipkart.com/apple-iphone-16-pro-natural-titanium-128-gb/p/itm4397c54ec56b7?pid=MOBH4DQFX4FR2HYZ&lid=LSTMOBH4DQFX4FR2HYZAOPCDX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_228&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBH4DQFX4FR2HYZ.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
284,"realme 12 Pro 5G (Navigator Beige, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/p/y/12-pro-5g-rmx3842-realme-original-imagxgnhafyjz8rb.jpeg?q=70,4.4,"₹26,999",https://flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itmcc78f150eeabd?pid=MOBGWH8SSGEEZRDA&lid=LSTMOBGWH8SSGEEZRDAM6ZCMA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_229&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGWH8SSGEEZRDA.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
285,"SAMSUNG Galaxy S23 5G (Phantom Black, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/0/g/-original-imah4zp7fvqp8wev.jpeg?q=70,4.6,"₹44,999",https://flipkart.com/samsung-galaxy-s23-5g-phantom-black-256-gb/p/itm347e695feffe7?pid=MOBGMFFXPNSHBGRC&lid=LSTMOBGMFFXPNSHBGRCPG5BZP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_230&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGMFFXPNSHBGRC.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
286,"SAMSUNG Galaxy S23 5G (Cream, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/8/i/-original-imah4zp7fgtezhsz.jpeg?q=70,4.6,"₹44,999",https://flipkart.com/samsung-galaxy-s23-5g-cream-256-gb/p/itm745d4b532623e?pid=MOBGMFFXURCVYANE&lid=LSTMOBGMFFXURCVYANE4SRNTK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_231&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGMFFXURCVYANE.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
287,"POCO X6 5G (Snowstorm White, 512 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/l/j/-original-imah4mdg83jmzzm4.jpeg?q=70,4.3,"₹20,999",https://flipkart.com/poco-x6-5g-snowstorm-white-512-gb/p/itm702c7cefff09f?pid=MOBGWMGBEXPKZSRG&lid=LSTMOBGWMGBEXPKZSRGOI3Z67&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_232&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGWMGBEXPKZSRG.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
288,"POCO M6 Plus 5G (Graphite Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/w/k/-original-imah3afnzmgfjnrf.jpeg?q=70,4.2,"₹12,999",https://flipkart.com/poco-m6-plus-5g-graphite-black-128-gb/p/itmefc5a494f41ac?pid=MOBH2M2DRSDD9ZEY&lid=LSTMOBH2M2DRSDD9ZEYPEN5AJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_233&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBH2M2DRSDD9ZEY.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
289,"REDMI 13 5G (Hawaiian Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/t/7/13-5g-2406ern9ci-redmi-original-imah3gnsfhkrweza.jpeg?q=70,4.2,"₹12,155",https://flipkart.com/redmi-13-5g-hawaiian-blue-128-gb/p/itmede93b8d7b1a4?pid=MOBH2SS96VEZUVX4&lid=LSTMOBH2SS96VEZUVX417WLEL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_234&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBH2SS96VEZUVX4.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
290,"SAMSUNG Galaxy M35 5G (DayBreak Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/j/t/galaxy-m35-5g-sm-m356b-samsung-original-imah3fgfmnamdg3m.jpeg?q=70,4.4,"₹16,499",https://flipkart.com/samsung-galaxy-m35-5g-daybreak-blue-128-gb/p/itm1a53e8f5191db?pid=MOBH2Y7HKCYDEHFZ&lid=LSTMOBH2Y7HKCYDEHFZKBGGBQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_235&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBH2Y7HKCYDEHFZ.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
291,"Infinix HOT 40i (Palm Blue, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/x/f/-original-imagxtnehfg5pcwt.jpeg?q=70,4.1,"₹8,999",https://flipkart.com/infinix-hot-40i-palm-blue-256-gb/p/itma7412e2a212c6?pid=MOBGXZGHGAD7H8QG&lid=LSTMOBGXZGHGAD7H8QGKOJZHW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_236&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGXZGHGAD7H8QG.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
292,"Infinix HOT 40i (Starfall Green, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/4/w/-original-imagxtneg6xnjqav.jpeg?q=70,4.1,"₹8,999",https://flipkart.com/infinix-hot-40i-starfall-green-256-gb/p/itma7412e2a212c6?pid=MOBGXZGH2XZTHTZS&lid=LSTMOBGXZGH2XZTHTZSDCVLP2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_237&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGXZGH2XZTHTZS.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
293,"realme P2 Pro 5G (Eagle Grey, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/1/v/-original-imah5f2tqawgznhv.jpeg?q=70,4.4,"₹24,999",https://flipkart.com/realme-p2-pro-5g-eagle-grey-256-gb/p/itm53d39fff9f20c?pid=MOBH45GSXBJFBGRK&lid=LSTMOBH45GSXBJFBGRK4VZGTV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_238&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBH45GSXBJFBGRK.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
294,"realme P2 Pro 5G (Parrot Green, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/y/k/-original-imah4t2mazqcnkrh.jpeg?q=70,4.4,"₹24,999",https://flipkart.com/realme-p2-pro-5g-parrot-green-256-gb/p/itm53d39fff9f20c?pid=MOBH45GSSTNWUJZB&lid=LSTMOBH45GSSTNWUJZB1F4NMV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_239&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBH45GSSTNWUJZB.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
295,"Motorola g64 5G (Ice Lilac, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/l/s/g64-5g-pb2e0003in-motorola-original-imagzzd3qda9rfzt.jpeg?q=70,4.2,"₹14,999",https://flipkart.com/motorola-g64-5g-ice-lilac-128-gb/p/itm36e3ccb6c9dee?pid=MOBGY2JUZHAXQ8ZG&lid=LSTMOBGY2JUZHAXQ8ZGK3CELO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_240&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGY2JUZHAXQ8ZG.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
296,No Title,No Image,No Rating,No Price,https://flipkart.com/motorola-g64-5g-ice-lilac-128-gb/p/itm36e3ccb6c9dee?pid=MOBGY2JUZHAXQ8ZG&lid=LSTMOBGY2JUZHAXQ8ZGK3CELO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_240&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGY2JUZHAXQ8ZG.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
297,No Title,No Image,No Rating,No Price,https://flipkart.com/motorola-g64-5g-ice-lilac-128-gb/p/itm36e3ccb6c9dee?pid=MOBGY2JUZHAXQ8ZG&lid=LSTMOBGY2JUZHAXQ8ZGK3CELO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_240&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGY2JUZHAXQ8ZG.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
298,No Title,https://rukminim2.flixcart.com/image/300/300/xif0q/mobile/q/y/m/-original-imagz7f9hzrahd2z.jpeg?q=90,4.4,No Price,https://flipkart.com/motorola-g64-5g-ice-lilac-128-gb/p/itm36e3ccb6c9dee?pid=MOBGY2JUZHAXQ8ZG&lid=LSTMOBGY2JUZHAXQ8ZGK3CELO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_240&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGY2JUZHAXQ8ZG.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
299,No Title,No Image,No Rating,No Price,https://flipkart.com/motorola-g64-5g-ice-lilac-128-gb/p/itm36e3ccb6c9dee?pid=MOBGY2JUZHAXQ8ZG&lid=LSTMOBGY2JUZHAXQ8ZGK3CELO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_240&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGY2JUZHAXQ8ZG.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
